gene_id	transcript_id(s)	Control-1A	Control-2A	Control-3A	NB29-1A	NB29-2A	NB29-3A
HORVU.RGT_PLANET.PROJ.6HG00783540	transcript42448	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783550	transcript42454	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783560	transcript42457	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783570	transcript42462	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783580	transcript42464	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783590	transcript42465	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783600	transcript42468	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783610	transcript42469	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783620	transcript42470	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783630	transcript42473	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783640	transcript42475	0.00	0.10	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783650	transcript42477	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783660	transcript42479	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783670	transcript42484	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783680	transcript42488	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783690	transcript42490	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783700	transcript42491	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783710	transcript42492	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783720	transcript42493	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783730	transcript42495	0.00	0.00	0.01	0.00	0.00	0.01
HORVU.RGT_PLANET.PROJ.6HG00783740	transcript42496	0.00	0.00	0.00	0.00	0.03	0.00
HORVU.RGT_PLANET.PROJ.6HG00783750	transcript42503	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783760	transcript42506	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783770	transcript42507	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783780	transcript42514	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783790	transcript42517	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783800	transcript42519	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783810	transcript42528	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783820	transcript42533	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783830	transcript42534	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783840	transcript42535	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783850	transcript42536	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783860	transcript42537	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783870	transcript42538	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783880	transcript42543	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783890	transcript42547	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783900	transcript42548	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783910	transcript42550	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783920	transcript42571	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783930	transcript42574	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783940	transcript42575	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783950	transcript42583	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783960	transcript42594	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783970	transcript42595	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783980	transcript42597	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00783990	transcript42598	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784000	transcript42607	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784010	transcript42610	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784020	transcript42613	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784030	transcript42614	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784040	transcript42615	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784050	transcript42618	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784060	transcript42621	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784070	transcript42624	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784080	transcript42625	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784090	transcript42626	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784100	transcript42633	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784110	transcript42634	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784120	transcript42635	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784130	transcript42638	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784140	transcript42644	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784150	transcript42646	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784160	transcript42649	0.37	0.43	0.56	0.54	0.00	0.56
HORVU.RGT_PLANET.PROJ.6HG00784170	transcript42652	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784180	transcript42653	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784190	transcript42655	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784200	transcript42656	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784210	transcript42657	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784220	transcript42663	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784230	transcript42666	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784240	transcript42672	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784250	transcript42673	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784260	transcript42674	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784270	transcript42675	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784280	transcript42676	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784290	transcript42677	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784300	transcript42679	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784310	transcript42683	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784320	transcript42686	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784330	transcript42687	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784340	transcript42688	1.88	1.65	1.06	1.72	0.46	1.36
HORVU.RGT_PLANET.PROJ.6HG00784350	transcript42689	2.15	0.97	2.57	0.84	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784360	transcript42690	1.65	1.42	1.66	0.99	0.88	0.90
HORVU.RGT_PLANET.PROJ.6HG00784370	transcript42691	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784380	transcript42692	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784390	transcript42693	0.77	0.00	1.53	0.00	0.85	0.00
HORVU.RGT_PLANET.PROJ.6HG00784400	transcript42695	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784410	transcript42697	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784420	transcript42703	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784430	transcript42706	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784440	transcript42708	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784450	transcript42709	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784460	transcript42710	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784470	transcript42711	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784490	transcript42714	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784500	transcript42716	0.37	0.28	0.50	1.30	0.25	1.10
HORVU.RGT_PLANET.PROJ.6HG00784510	transcript42717	0.00	0.00	0.00	0.40	0.21	0.41
HORVU.RGT_PLANET.PROJ.6HG00784530	transcript42721	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784540	transcript42722	0.00	0.25	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784550	transcript42723	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784560	transcript42725	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784570	transcript42726	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784580	transcript42729	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784590	transcript42732	0.00	0.00	0.06	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784600	transcript42743	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784610	transcript42745	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784620	transcript42746	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784630	transcript42747	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784640	transcript42748	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784650	transcript42749	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784660	transcript42750	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784670	transcript42755	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784680	transcript42756	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784690	transcript42764	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784700	transcript42765	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784710	transcript42774	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784720	transcript42777	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784730	transcript42780	0.00	0.00	0.00	0.12	0.00	0.12
HORVU.RGT_PLANET.PROJ.6HG00784740	transcript42782	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784750	transcript42784	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784760	transcript42785	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784770	transcript42786	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784780	transcript42788	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784790	transcript42789	0.00	0.00	0.00	0.01	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784800	transcript42790	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784810	transcript42792	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784820	transcript42795	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784830	transcript42798	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784840	transcript42799	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784850	transcript42801	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784860	transcript42802	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784870	transcript42805	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784880	transcript42809	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784890	transcript42813	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784900	transcript42814	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784910	transcript42816	0.32	0.48	0.11	0.40	0.00	0.21
HORVU.RGT_PLANET.PROJ.6HG00784920	transcript42817	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784930	transcript42818	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784940	transcript42819	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784950	transcript42821	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784960	transcript42822	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784970	transcript42823	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784980	transcript42824	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00784990	transcript42825	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785000	transcript42826	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785010	transcript42827	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785020	transcript42828	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785030	transcript42829	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785040	transcript42830	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785050	transcript42831	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785060	transcript42832	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785070	transcript42833	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785080	transcript42834	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785090	transcript42838	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785100	transcript42839	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785110	transcript42840	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785120	transcript42841	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785130	transcript42842	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785140	transcript42844	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785150	transcript42845	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785160	transcript42847	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785170	transcript42849	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785180	transcript42850	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785190	transcript42851	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785200	transcript42852	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785210	transcript42853	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785220	transcript42855	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785230	transcript42856	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785240	transcript42858	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785250	transcript42859	0.13	0.00	0.00	0.00	0.00	0.13
HORVU.RGT_PLANET.PROJ.6HG00785260	transcript42860	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785270	transcript42861	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785280	transcript42864	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785290	transcript42865	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785300	transcript42866	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785310	transcript42871	0.00	0.00	0.00	0.08	0.08	0.00
HORVU.RGT_PLANET.PROJ.6HG00785320	transcript42873	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785330	transcript42876	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785340	transcript42880	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785350	transcript42881	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785360	transcript42883	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785370	transcript42884	0.18	0.21	0.27	0.05	0.09	0.09
HORVU.RGT_PLANET.PROJ.6HG00785380	transcript42886	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785390	transcript42889	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785400	transcript42895	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785410	transcript42900	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785420	transcript42901	0.36	0.00	0.36	0.17	0.00	0.18
HORVU.RGT_PLANET.PROJ.6HG00785440	transcript42908	0.18	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785450	transcript42910	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785460	transcript42912	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785470	transcript42920	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785480	transcript42922	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785490	transcript42923	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785500	transcript42926	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785510	transcript42934	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785520	transcript42936	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785530	transcript42937	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785540	transcript42941	0.00	0.00	0.03	0.05	0.05	0.00
HORVU.RGT_PLANET.PROJ.6HG00785550	transcript42949	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785560	transcript42954	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785570	transcript42961	0.00	0.17	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785580	transcript42962	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785590	transcript42964	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785600	transcript42971	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785610	transcript42972	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785620	transcript42975	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785630	transcript42979	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785640	transcript42991	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785650	transcript42994	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785660	transcript43004	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785670	transcript43005	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785680	transcript43007	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785690	transcript43012	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785700	transcript43014	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785710	transcript43017	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785720	transcript43024	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785730	transcript43042	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785740	transcript43048	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785750	transcript43049	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785760	transcript43057	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785770	transcript43060	0.00	0.05	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785780	transcript43061	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785790	transcript43063	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785800	transcript43064	0.72	0.35	0.62	0.39	0.41	0.49
HORVU.RGT_PLANET.PROJ.6HG00785810	transcript43071	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785820	transcript43074	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785830	transcript43077	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785840	transcript43078	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785850	transcript43081	0.00	0.13	0.11	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785860	transcript43082	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785870	transcript43085	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785880	transcript43089	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785890	transcript43090	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785900	transcript43094	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785910	transcript43095	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785920	transcript43101	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785930	transcript43107	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785940	transcript43108	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785950	transcript43114	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785970	transcript43119	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785980	transcript43121	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00785990	transcript43128	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00786000	transcript43132	0.00	0.16	0.03	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00786010	transcript43133	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00786020	transcript43136	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00786030	transcript43138	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00786040	transcript43143	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00786050	transcript43148	0.00	0.00	0.00	0.00	0.00	0.00
HORVU.RGT_PLANET.PROJ.6HG00786060	transcript43165	0.00	0.00	0.00	0.00	0.00	0.00
