transcript_id	gene_id	Control_1A	Control_2A	Control_3A	NB29-A_1	NB29-A_2	NB29-A_3
transcript31886	HORVU.RGT_PLANET.PROJ.4HG00375270	0.00	0.50	0.00	0.00	0.00	1.00
transcript31887	HORVU.RGT_PLANET.PROJ.4HG00375280	13.41	0.00	7.05	17.64	40.07	26.24
transcript31888	HORVU.RGT_PLANET.PROJ.4HG00375290	0.00	0.00	0.00	0.00	0.00	0.00
transcript31889	HORVU.RGT_PLANET.PROJ.4HG00375300	0.00	0.00	0.00	0.00	0.00	0.00
transcript31890	HORVU.RGT_PLANET.PROJ.4HG00375310	0.00	0.00	5.11	89.31	0.26	6.34
transcript31891	HORVU.RGT_PLANET.PROJ.4HG00375320	0.01	0.00	0.00	0.00	0.02	0.00
transcript31892	HORVU.RGT_PLANET.PROJ.4HG00375330	28.95	0.00	1.88	72.39	1.05	18.20
transcript31893	HORVU.RGT_PLANET.PROJ.4HG00375340	0.03	0.19	0.00	0.00	0.03	0.00
transcript31894	HORVU.RGT_PLANET.PROJ.4HG00375350	0.00	0.00	0.00	0.00	0.00	0.00
transcript31895	HORVU.RGT_PLANET.PROJ.4HG00375360	60.40	1.74	58.49	235.85	203.17	188.06
transcript31896	HORVU.RGT_PLANET.PROJ.4HG00375370	0.36	0.00	0.00	0.01	0.08	0.01
transcript31897	HORVU.RGT_PLANET.PROJ.4HG00375380	0.00	0.00	0.00	0.45	0.00	0.00
transcript31898	HORVU.RGT_PLANET.PROJ.4HG00375390	42.29	0.00	6.91	125.06	94.94	131.44
transcript31899	HORVU.RGT_PLANET.PROJ.4HG00375400	0.00	0.00	0.00	0.00	0.02	0.00
transcript31900	HORVU.RGT_PLANET.PROJ.4HG00375410	0.95	0.00	10.36	147.11	59.18	62.70
transcript31901	HORVU.RGT_PLANET.PROJ.4HG00375420	0.00	6.00	0.00	0.00	0.00	1.28
transcript31902	HORVU.RGT_PLANET.PROJ.4HG00375430	0.00	0.00	0.00	0.00	0.15	0.00
transcript31903	HORVU.RGT_PLANET.PROJ.4HG00375440	4.40	0.00	0.00	0.00	0.00	0.00
transcript31904	HORVU.RGT_PLANET.PROJ.4HG00375450	45.37	0.00	0.03	0.00	0.00	0.00
transcript31905	HORVU.RGT_PLANET.PROJ.4HG00375460	2.60	0.00	4.86	47.62	14.09	10.87
transcript31906	HORVU.RGT_PLANET.PROJ.4HG00375470	0.00	0.00	0.00	0.00	0.00	0.00
transcript31907	HORVU.RGT_PLANET.PROJ.4HG00375480	1.79	10.17	0.58	0.24	1.27	0.01
transcript31908	HORVU.RGT_PLANET.PROJ.4HG00375490	341.00	107.00	244.00	265.00	175.00	203.00
transcript31909	HORVU.RGT_PLANET.PROJ.4HG00375510	303.00	266.00	381.00	307.00	259.00	335.00
transcript31910	HORVU.RGT_PLANET.PROJ.4HG00375520	193.00	92.00	124.00	180.00	124.00	163.00
transcript31911	HORVU.RGT_PLANET.PROJ.4HG00375530	359.00	369.00	448.00	141.00	108.00	127.00
transcript31912	HORVU.RGT_PLANET.PROJ.4HG00375570	27.00	38.00	46.00	322.00	277.00	274.00
transcript31913	HORVU.RGT_PLANET.PROJ.4HG00375580	379.00	281.00	376.00	118.00	95.00	139.00
transcript31914	HORVU.RGT_PLANET.PROJ.4HG00375590	5658.00	2633.00	3550.00	573.00	619.00	445.00
transcript31916	HORVU.RGT_PLANET.PROJ.4HG00375610	19.00	13.00	29.00	17.00	8.00	15.00
transcript31917	HORVU.RGT_PLANET.PROJ.4HG00375620	201.00	122.00	176.00	126.00	136.00	150.00
transcript31918	HORVU.RGT_PLANET.PROJ.4HG00375630	1257.00	603.00	750.00	35.00	43.00	20.00
transcript31919	HORVU.RGT_PLANET.PROJ.4HG00375640	0.00	0.00	0.00	0.00	0.00	0.00
transcript31920	HORVU.RGT_PLANET.PROJ.4HG00375650	178.00	93.00	105.00	88.00	87.00	103.00
transcript31921	HORVU.RGT_PLANET.PROJ.4HG00375660	3981.23	4683.36	3127.54	465.37	304.44	424.41
transcript31922	HORVU.RGT_PLANET.PROJ.4HG00375670	166.77	180.64	210.46	26.63	15.56	34.59
transcript31923	HORVU.RGT_PLANET.PROJ.4HG00375680	294.00	249.00	357.00	373.00	262.00	295.00
transcript31924	HORVU.RGT_PLANET.PROJ.4HG00375700	448.00	356.00	483.00	421.00	411.00	524.00
transcript31926	HORVU.RGT_PLANET.PROJ.4HG00375710	0.00	0.00	0.00	0.00	0.00	0.00
transcript31927	HORVU.RGT_PLANET.PROJ.4HG00375720	0.00	0.00	0.00	0.00	0.00	0.00
transcript31928	HORVU.RGT_PLANET.PROJ.4HG00375730	0.00	0.00	0.00	0.00	0.00	0.00
transcript31929	HORVU.RGT_PLANET.PROJ.4HG00375740	10558.00	5783.00	7367.00	3079.00	2329.00	1878.00
transcript31930	HORVU.RGT_PLANET.PROJ.4HG00375750	3.00	2.00	2.00	0.00	1.00	0.00
transcript31932	HORVU.RGT_PLANET.PROJ.4HG00375780	0.00	0.00	0.00	0.00	0.00	0.00
transcript31933	HORVU.RGT_PLANET.PROJ.4HG00375790	0.00	0.00	0.00	0.00	0.00	0.00
transcript31934	HORVU.RGT_PLANET.PROJ.4HG00375800	0.00	0.00	0.00	0.00	0.00	0.00
transcript31937	HORVU.RGT_PLANET.PROJ.4HG00375820	8.11	7.35	0.00	8.20	1.57	13.46
transcript31938	HORVU.RGT_PLANET.PROJ.4HG00375820	47.89	46.65	54.00	16.80	31.43	26.54
transcript31940	HORVU.RGT_PLANET.PROJ.4HG00375830	0.00	0.00	0.00	0.00	0.00	0.00
transcript31941	HORVU.RGT_PLANET.PROJ.4HG00375840	0.00	0.00	0.00	0.00	0.00	0.00
transcript31942	HORVU.RGT_PLANET.PROJ.4HG00375850	204.00	193.00	222.00	126.00	78.00	113.00
transcript31943	HORVU.RGT_PLANET.PROJ.4HG00375860	0.00	0.00	0.00	0.00	0.00	0.00
transcript31945	HORVU.RGT_PLANET.PROJ.4HG00375880	58.00	46.00	52.00	60.00	53.00	47.00
transcript31946	HORVU.RGT_PLANET.PROJ.4HG00375890	0.00	0.00	0.00	0.00	0.00	0.00
transcript31947	HORVU.RGT_PLANET.PROJ.4HG00375890	0.00	0.00	0.00	0.00	0.00	0.00
transcript31948	HORVU.RGT_PLANET.PROJ.4HG00375900	74.00	76.00	98.00	86.00	105.00	74.00
transcript31950	HORVU.RGT_PLANET.PROJ.4HG00375910	8358.00	10589.00	11004.00	935.00	1029.00	744.00
transcript31953	HORVU.RGT_PLANET.PROJ.4HG00375940	189.70	176.57	236.75	21.86	40.92	12.38
transcript31954	HORVU.RGT_PLANET.PROJ.4HG00375940	17521.30	11343.43	10278.25	858.14	891.08	367.62
transcript31955	HORVU.RGT_PLANET.PROJ.4HG00375960	1594.00	1526.00	1824.00	1427.00	1322.00	1511.00
transcript31958	HORVU.RGT_PLANET.PROJ.4HG00375990	0.00	0.00	0.00	0.00	0.00	0.00
transcript31959	HORVU.RGT_PLANET.PROJ.4HG00376000	9.00	19.00	15.00	1.00	0.00	0.00
transcript31960	HORVU.RGT_PLANET.PROJ.4HG00376010	0.00	0.00	0.00	0.00	0.00	0.00
transcript31962	HORVU.RGT_PLANET.PROJ.4HG00376020	0.00	0.00	0.00	0.00	0.00	0.00
transcript31963	HORVU.RGT_PLANET.PROJ.4HG00376030	632.00	403.00	981.00	552.00	372.00	354.00
transcript31964	HORVU.RGT_PLANET.PROJ.4HG00376040	13.00	2.00	33.00	2.00	0.00	0.00
transcript31965	HORVU.RGT_PLANET.PROJ.4HG00376050	4581.00	2657.00	2895.00	162.00	136.00	55.00
transcript31966	HORVU.RGT_PLANET.PROJ.4HG00376060	0.00	0.00	0.00	0.00	0.00	3.00
transcript31968	HORVU.RGT_PLANET.PROJ.4HG00376070	0.00	0.00	0.00	0.00	0.00	0.00
transcript31969	HORVU.RGT_PLANET.PROJ.4HG00376080	0.00	0.00	0.00	0.00	0.00	0.00
transcript31970	HORVU.RGT_PLANET.PROJ.4HG00376110	7.00	8.00	8.00	0.00	0.00	2.00
transcript31971	HORVU.RGT_PLANET.PROJ.4HG00376130	0.00	0.00	0.00	0.00	0.00	0.00
transcript31973	HORVU.RGT_PLANET.PROJ.4HG00376160	0.00	0.00	0.00	0.00	0.00	0.00
transcript31974	HORVU.RGT_PLANET.PROJ.4HG00376180	8.00	14.00	10.00	0.00	1.00	0.00
transcript31976	HORVU.RGT_PLANET.PROJ.4HG00376210	0.00	0.00	0.00	0.00	0.00	0.00
transcript31977	HORVU.RGT_PLANET.PROJ.4HG00376230	32.00	35.00	58.00	43.00	24.00	36.00
transcript31978	HORVU.RGT_PLANET.PROJ.4HG00376240	6.00	1.00	0.00	419.00	324.00	594.00
transcript31979	HORVU.RGT_PLANET.PROJ.4HG00376250	0.00	0.00	0.00	0.00	0.00	0.00
transcript31980	HORVU.RGT_PLANET.PROJ.4HG00376270	0.00	0.00	0.00	0.00	0.00	0.00
transcript31982	HORVU.RGT_PLANET.PROJ.4HG00376280	0.00	0.00	0.00	0.00	0.00	0.00
transcript31983	HORVU.RGT_PLANET.PROJ.4HG00376290	0.00	0.00	0.00	10.00	13.00	20.00
transcript31984	HORVU.RGT_PLANET.PROJ.4HG00376300	2.00	0.00	3.00	25.00	11.00	25.00
transcript31985	HORVU.RGT_PLANET.PROJ.4HG00376310	1275.19	692.87	952.50	1002.15	821.51	834.74
transcript31986	HORVU.RGT_PLANET.PROJ.4HG00376310	414.81	325.13	510.50	404.85	362.49	389.26
transcript31987	HORVU.RGT_PLANET.PROJ.4HG00376320	0.00	0.00	0.00	0.00	0.00	1.00
transcript31988	HORVU.RGT_PLANET.PROJ.4HG00376330	0.00	0.00	0.00	0.00	0.00	0.00
transcript31990	HORVU.RGT_PLANET.PROJ.4HG00376390	0.00	0.00	0.00	0.00	0.00	0.00
transcript31991	HORVU.RGT_PLANET.PROJ.4HG00376400	314.00	176.00	202.00	133.00	100.00	98.00
transcript31992	HORVU.RGT_PLANET.PROJ.4HG00376410	174.00	137.00	118.00	65.00	78.00	49.00
transcript31993	HORVU.RGT_PLANET.PROJ.4HG00376420	109.00	78.00	135.00	198.00	177.00	242.00
transcript31994	HORVU.RGT_PLANET.PROJ.4HG00376430	171.00	81.00	100.00	238.00	227.00	157.00
transcript31996	HORVU.RGT_PLANET.PROJ.4HG00376460	0.00	0.00	0.00	0.00	0.00	0.00
transcript31997	HORVU.RGT_PLANET.PROJ.4HG00376470	586.00	326.00	535.00	292.00	274.00	275.00
transcript31998	HORVU.RGT_PLANET.PROJ.4HG00376480	430.00	215.00	270.00	298.16	208.00	236.00
transcript31999	HORVU.RGT_PLANET.PROJ.4HG00376480	0.00	0.00	0.00	4.84	0.00	0.00
transcript32001	HORVU.RGT_PLANET.PROJ.4HG00376510	0.00	0.00	0.00	0.00	0.00	0.00
transcript32002	HORVU.RGT_PLANET.PROJ.4HG00376520	15.00	4.00	12.00	12.00	6.00	16.00
transcript32003	HORVU.RGT_PLANET.PROJ.4HG00376530	0.00	0.00	0.00	0.00	0.00	0.00
transcript32004	HORVU.RGT_PLANET.PROJ.4HG00376540	1989.00	1571.00	2529.00	1717.00	1503.00	1858.00
transcript32007	HORVU.RGT_PLANET.PROJ.4HG00376560	32.91	0.00	20.97	11.92	4.57	14.60
transcript32005	HORVU.RGT_PLANET.PROJ.4HG00376570	3317.71	2422.98	3001.34	1564.53	1348.76	1385.75
transcript32006	HORVU.RGT_PLANET.PROJ.4HG00376570	935.38	751.02	1018.70	493.55	352.67	396.64
transcript32008	HORVU.RGT_PLANET.PROJ.4HG00376580	0.00	0.00	0.00	0.00	0.00	0.00
transcript32009	HORVU.RGT_PLANET.PROJ.4HG00376600	345.00	245.00	516.00	196.00	200.00	248.00
transcript32010	HORVU.RGT_PLANET.PROJ.4HG00376610	0.00	0.00	0.00	0.00	0.00	0.00
transcript32015	HORVU.RGT_PLANET.PROJ.4HG00376650	0.00	0.00	0.00	0.00	0.00	0.00
transcript32018	HORVU.RGT_PLANET.PROJ.4HG00376680	0.00	0.00	0.00	0.00	0.00	0.00
transcript32020	HORVU.RGT_PLANET.PROJ.4HG00376700	5.00	14.00	68.00	53.00	27.00	76.00
transcript32021	HORVU.RGT_PLANET.PROJ.4HG00376710	0.00	0.00	1.00	0.00	0.00	0.00
transcript32023	HORVU.RGT_PLANET.PROJ.4HG00376720	12.00	9.00	9.00	0.00	0.00	0.00
transcript32024	HORVU.RGT_PLANET.PROJ.4HG00376730	1098.24	801.47	1040.20	1649.73	1263.32	1340.23
transcript32025	HORVU.RGT_PLANET.PROJ.4HG00376730	77.76	23.53	149.80	76.27	112.68	69.77
transcript32026	HORVU.RGT_PLANET.PROJ.4HG00376750	23.00	38.00	69.00	17.00	19.00	25.00
transcript32027	HORVU.RGT_PLANET.PROJ.4HG00376760	0.00	0.00	0.00	0.00	0.00	0.00
transcript32028	HORVU.RGT_PLANET.PROJ.4HG00376780	55.00	26.00	26.00	91.00	77.00	75.00
transcript32030	HORVU.RGT_PLANET.PROJ.4HG00376790	0.00	0.00	0.00	0.00	0.00	0.00
transcript32031	HORVU.RGT_PLANET.PROJ.4HG00376830	3.00	0.00	2.00	0.00	0.00	0.00
transcript32032	HORVU.RGT_PLANET.PROJ.4HG00376840	27.00	39.00	34.00	0.00	0.00	0.00
transcript32033	HORVU.RGT_PLANET.PROJ.4HG00376850	108.00	72.00	172.00	104.00	78.00	75.00
transcript32035	HORVU.RGT_PLANET.PROJ.4HG00376870	523.00	348.00	558.00	664.00	635.00	697.00
transcript32036	HORVU.RGT_PLANET.PROJ.4HG00376880	1482.00	1222.00	1902.00	2953.00	2575.00	2969.00
transcript32038	HORVU.RGT_PLANET.PROJ.4HG00376910	3794.76	2603.93	4348.32	5205.94	4414.68	5486.51
transcript32039	HORVU.RGT_PLANET.PROJ.4HG00376910	44.24	36.07	19.68	83.06	56.32	97.49
transcript32040	HORVU.RGT_PLANET.PROJ.4HG00376920	7.00	10.00	12.00	18.00	11.00	27.00
transcript32042	HORVU.RGT_PLANET.PROJ.4HG00376940	0.00	0.00	0.00	0.00	0.00	0.00
transcript32043	HORVU.RGT_PLANET.PROJ.4HG00376960	0.00	0.00	0.00	0.00	0.00	0.00
transcript32044	HORVU.RGT_PLANET.PROJ.4HG00376970	406.00	132.00	244.00	242.00	170.00	133.00
transcript32045	HORVU.RGT_PLANET.PROJ.4HG00376980	204.00	79.00	269.00	307.00	226.00	423.00
transcript32046	HORVU.RGT_PLANET.PROJ.4HG00376990	0.00	0.00	0.00	0.00	0.00	0.00
transcript32047	HORVU.RGT_PLANET.PROJ.4HG00377000	0.00	0.00	0.00	0.00	0.00	0.00
transcript32049	HORVU.RGT_PLANET.PROJ.4HG00377030	0.00	0.00	0.00	0.00	0.00	0.00
transcript32050	HORVU.RGT_PLANET.PROJ.4HG00377040	0.00	0.00	0.00	0.00	0.00	0.00
transcript32051	HORVU.RGT_PLANET.PROJ.4HG00377050	0.00	0.00	0.00	0.00	0.00	0.00
transcript32053	HORVU.RGT_PLANET.PROJ.4HG00377060	0.00	0.00	0.00	0.00	0.00	0.00
transcript32054	HORVU.RGT_PLANET.PROJ.4HG00377070	0.00	0.00	0.00	0.00	0.00	0.00
transcript32055	HORVU.RGT_PLANET.PROJ.4HG00377080	0.00	0.00	0.00	0.00	0.00	0.00
transcript32056	HORVU.RGT_PLANET.PROJ.4HG00377090	0.00	0.00	0.00	0.00	0.00	0.00
transcript32059	HORVU.RGT_PLANET.PROJ.4HG00377130	1.00	0.00	0.00	0.00	0.00	0.00
transcript32060	HORVU.RGT_PLANET.PROJ.4HG00377140	424.00	212.00	275.00	401.00	377.00	394.00
transcript32061	HORVU.RGT_PLANET.PROJ.4HG00377150	872.00	680.00	1043.00	602.00	513.00	631.00
transcript32062	HORVU.RGT_PLANET.PROJ.4HG00377160	0.00	0.00	0.00	0.00	0.00	0.00
transcript32063	HORVU.RGT_PLANET.PROJ.4HG00377170	0.00	0.00	0.00	0.00	0.00	0.00
transcript32064	HORVU.RGT_PLANET.PROJ.4HG00377180	4324.59	3361.28	5131.60	1822.40	1624.27	2119.79
transcript32065	HORVU.RGT_PLANET.PROJ.4HG00377180	584.41	548.72	786.40	170.60	167.73	171.21
transcript32068	HORVU.RGT_PLANET.PROJ.4HG00377220	0.00	0.00	0.00	0.00	0.00	0.00
transcript32069	HORVU.RGT_PLANET.PROJ.4HG00377230	13.00	24.00	73.00	3.00	2.00	14.00
transcript32070	HORVU.RGT_PLANET.PROJ.4HG00377240	0.00	0.00	0.00	0.00	0.00	0.00
transcript32072	HORVU.RGT_PLANET.PROJ.4HG00377260	1.00	0.00	0.00	0.00	0.00	0.00
transcript32073	HORVU.RGT_PLANET.PROJ.4HG00377270	243.00	257.00	260.00	261.00	275.00	322.00
transcript32075	HORVU.RGT_PLANET.PROJ.4HG00377290	557.00	398.00	573.00	880.00	878.00	1201.00
transcript32076	HORVU.RGT_PLANET.PROJ.4HG00377300	0.00	0.00	0.00	0.00	0.00	0.00
transcript32079	HORVU.RGT_PLANET.PROJ.4HG00377330	530.00	447.00	751.00	402.00	368.00	477.00
transcript32080	HORVU.RGT_PLANET.PROJ.4HG00377340	0.00	0.00	0.00	0.00	0.00	0.00
transcript32083	HORVU.RGT_PLANET.PROJ.4HG00377350	0.00	0.00	0.00	0.00	0.00	0.00
transcript32084	HORVU.RGT_PLANET.PROJ.4HG00377360	0.00	0.00	0.00	0.00	0.00	0.00
transcript32085	HORVU.RGT_PLANET.PROJ.4HG00377370	0.00	0.00	0.00	0.00	0.00	0.00
transcript32086	HORVU.RGT_PLANET.PROJ.4HG00377380	0.00	0.00	0.00	0.00	0.00	0.00
transcript32087	HORVU.RGT_PLANET.PROJ.4HG00377390	0.00	0.00	0.00	0.00	0.00	0.00
transcript32088	HORVU.RGT_PLANET.PROJ.4HG00377400	0.00	0.00	0.00	0.00	0.00	0.00
transcript32089	HORVU.RGT_PLANET.PROJ.4HG00377410	0.00	0.00	0.00	0.00	0.00	0.00
transcript32090	HORVU.RGT_PLANET.PROJ.4HG00377420	109.00	151.00	528.00	43.00	47.00	78.00
transcript32091	HORVU.RGT_PLANET.PROJ.4HG00377430	0.00	0.00	0.00	0.00	0.00	0.00
transcript32092	HORVU.RGT_PLANET.PROJ.4HG00377440	411.00	211.00	509.00	2014.00	2137.00	2516.00
transcript32093	HORVU.RGT_PLANET.PROJ.4HG00377460	0.00	0.00	0.00	0.00	0.00	0.00
transcript32094	HORVU.RGT_PLANET.PROJ.4HG00377470	0.00	0.00	0.00	0.00	0.00	0.00
transcript25418	HORVU.RGT_PLANET.PROJ.4HG00743540	0.00	0.00	0.00	0.00	1.00	0.00
transcript25447	HORVU.RGT_PLANET.PROJ.4HG00743550	0.00	0.00	0.00	0.00	0.00	0.00
transcript25448	HORVU.RGT_PLANET.PROJ.4HG00743560	0.00	0.00	0.00	0.00	0.00	0.00
transcript25449	HORVU.RGT_PLANET.PROJ.4HG00743570	0.00	0.00	0.00	0.00	0.00	0.00
transcript25456	HORVU.RGT_PLANET.PROJ.4HG00743580	0.00	0.00	0.00	0.00	0.00	0.00
transcript25460	HORVU.RGT_PLANET.PROJ.4HG00743590	0.00	0.00	0.00	0.00	0.00	0.00
transcript25465	HORVU.RGT_PLANET.PROJ.4HG00743600	0.00	0.00	0.00	0.00	0.00	0.00
transcript25467	HORVU.RGT_PLANET.PROJ.4HG00743610	0.00	0.00	0.00	0.00	0.00	0.00
transcript25469	HORVU.RGT_PLANET.PROJ.4HG00743620	0.00	0.00	0.00	0.00	0.00	0.00
transcript25472	HORVU.RGT_PLANET.PROJ.4HG00743630	13.09	8.51	34.39	6.86	8.65	15.88
transcript25473	HORVU.RGT_PLANET.PROJ.4HG00743630	219.91	60.49	367.61	82.14	112.35	152.12
transcript25474	HORVU.RGT_PLANET.PROJ.4HG00743640	0.00	0.00	0.00	0.00	0.00	0.00
transcript25475	HORVU.RGT_PLANET.PROJ.4HG00743650	2603.00	2165.00	4276.00	312.00	185.00	300.00
transcript25480	HORVU.RGT_PLANET.PROJ.4HG00743660	0.00	0.00	0.00	0.00	0.00	0.00
transcript25487	HORVU.RGT_PLANET.PROJ.4HG00743670	217.00	99.00	233.00	387.00	396.00	401.00
transcript25489	HORVU.RGT_PLANET.PROJ.4HG00743680	713.00	457.00	772.00	3007.00	2597.00	2749.00
transcript25497	HORVU.RGT_PLANET.PROJ.4HG00743690	0.00	0.00	0.00	0.00	0.00	0.00
transcript25501	HORVU.RGT_PLANET.PROJ.4HG00743700	0.00	0.00	0.00	0.00	0.00	0.00
transcript25505	HORVU.RGT_PLANET.PROJ.4HG00743710	0.00	0.00	0.00	0.00	0.00	0.00
transcript25511	HORVU.RGT_PLANET.PROJ.4HG00743720	0.00	0.00	0.00	0.00	0.00	0.00
transcript25515	HORVU.RGT_PLANET.PROJ.4HG00743730	0.00	0.00	0.00	0.00	0.00	0.00
transcript25517	HORVU.RGT_PLANET.PROJ.4HG00743740	0.00	0.00	0.00	0.00	0.00	0.00
transcript25539	HORVU.RGT_PLANET.PROJ.4HG00743750	0.00	0.00	0.00	0.00	0.00	0.00
transcript25542	HORVU.RGT_PLANET.PROJ.4HG00743760	0.00	0.00	0.00	0.00	0.00	0.00
transcript25545	HORVU.RGT_PLANET.PROJ.4HG00743770	0.00	0.00	0.00	0.00	0.00	0.00
transcript25549	HORVU.RGT_PLANET.PROJ.4HG00743780	0.00	0.00	0.00	0.00	0.00	0.00
transcript25560	HORVU.RGT_PLANET.PROJ.4HG00743790	0.00	0.00	0.00	0.00	0.00	0.00
transcript25601	HORVU.RGT_PLANET.PROJ.4HG00743800	0.00	0.00	0.00	0.00	0.00	0.00
transcript25602	HORVU.RGT_PLANET.PROJ.4HG00743810	0.00	0.00	0.00	0.00	0.00	0.00
transcript25604	HORVU.RGT_PLANET.PROJ.4HG00743820	0.00	0.00	0.00	0.00	0.00	0.00
transcript25607	HORVU.RGT_PLANET.PROJ.4HG00743830	0.00	0.00	0.00	0.00	0.00	0.00
transcript25609	HORVU.RGT_PLANET.PROJ.4HG00743840	0.00	0.00	0.00	0.00	0.00	0.00
transcript25611	HORVU.RGT_PLANET.PROJ.4HG00743850	0.00	0.00	0.00	0.00	0.00	0.00
transcript25614	HORVU.RGT_PLANET.PROJ.4HG00743860	14.00	0.00	0.00	1009.00	531.00	801.00
transcript25615	HORVU.RGT_PLANET.PROJ.4HG00743870	0.00	0.00	0.00	0.00	0.00	0.00
transcript25628	HORVU.RGT_PLANET.PROJ.4HG00743880	0.00	0.00	0.00	0.00	0.00	0.00
transcript25631	HORVU.RGT_PLANET.PROJ.4HG00743890	0.00	0.00	0.00	0.00	0.00	0.00
transcript25632	HORVU.RGT_PLANET.PROJ.4HG00743900	0.00	0.00	0.00	0.00	0.00	0.00
transcript25634	HORVU.RGT_PLANET.PROJ.4HG00743910	0.00	0.00	0.00	0.00	0.00	0.00
transcript25635	HORVU.RGT_PLANET.PROJ.4HG00743920	0.00	0.00	0.00	0.00	0.00	0.00
transcript25654	HORVU.RGT_PLANET.PROJ.4HG00743930	25.00	18.00	36.00	31.00	27.00	30.00
transcript25658	HORVU.RGT_PLANET.PROJ.4HG00743940	0.00	0.00	0.00	0.00	0.00	0.00
transcript25660	HORVU.RGT_PLANET.PROJ.4HG00743950	0.00	0.00	0.00	0.00	0.00	0.00
transcript25661	HORVU.RGT_PLANET.PROJ.4HG00743960	0.00	0.00	0.00	0.00	0.00	0.00
transcript25662	HORVU.RGT_PLANET.PROJ.4HG00743970	0.00	0.00	0.00	0.00	0.00	0.00
transcript25668	HORVU.RGT_PLANET.PROJ.4HG00743980	0.00	0.00	0.00	0.00	0.00	0.00
transcript25681	HORVU.RGT_PLANET.PROJ.4HG00743990	147.00	121.00	177.00	106.00	121.00	137.00
transcript25684	HORVU.RGT_PLANET.PROJ.4HG00744000	11.00	5.00	10.00	83.00	76.00	48.00
transcript25702	HORVU.RGT_PLANET.PROJ.4HG00744010	0.00	0.00	0.00	0.00	0.00	0.00
transcript25703	HORVU.RGT_PLANET.PROJ.4HG00744020	0.00	0.00	0.00	0.00	0.00	0.00
transcript25705	HORVU.RGT_PLANET.PROJ.4HG00744030	0.00	0.00	0.00	0.00	0.00	0.00
transcript25728	HORVU.RGT_PLANET.PROJ.4HG00744040	0.00	0.00	0.00	0.00	0.00	0.00
transcript25730	HORVU.RGT_PLANET.PROJ.4HG00744050	0.00	0.00	0.00	0.00	0.00	0.00
transcript25742	HORVU.RGT_PLANET.PROJ.4HG00744060	0.00	0.00	0.00	0.00	0.00	0.00
transcript25743	HORVU.RGT_PLANET.PROJ.4HG00744070	1.00	0.00	0.00	0.00	0.00	0.00
transcript25746	HORVU.RGT_PLANET.PROJ.4HG00744080	0.00	0.00	0.00	0.00	0.00	0.00
transcript25752	HORVU.RGT_PLANET.PROJ.4HG00744090	0.00	0.00	0.00	0.00	0.00	0.00
transcript25759	HORVU.RGT_PLANET.PROJ.4HG00744100	0.00	0.00	0.00	0.00	0.00	0.00
transcript25768	HORVU.RGT_PLANET.PROJ.4HG00744110	0.00	0.00	0.00	0.00	0.00	0.00
transcript25772	HORVU.RGT_PLANET.PROJ.4HG00744120	0.00	0.00	0.00	0.00	0.00	0.00
transcript25773	HORVU.RGT_PLANET.PROJ.4HG00744130	0.00	0.00	0.00	0.00	0.00	0.00
transcript25781	HORVU.RGT_PLANET.PROJ.4HG00744140	0.00	0.00	0.00	0.00	0.00	0.00
transcript25787	HORVU.RGT_PLANET.PROJ.4HG00744150	0.00	0.00	0.00	0.00	0.00	0.00
transcript25789	HORVU.RGT_PLANET.PROJ.4HG00744160	0.00	0.00	0.00	0.00	0.00	0.00
transcript25805	HORVU.RGT_PLANET.PROJ.4HG00744180	0.00	0.00	0.00	0.00	0.00	0.00
transcript25828	HORVU.RGT_PLANET.PROJ.4HG00744190	0.00	0.00	0.00	0.00	0.00	0.00
transcript25831	HORVU.RGT_PLANET.PROJ.4HG00744200	0.00	0.00	0.00	0.00	0.00	0.00
transcript25848	HORVU.RGT_PLANET.PROJ.4HG00744210	0.00	0.00	0.00	0.00	0.00	0.00
transcript25851	HORVU.RGT_PLANET.PROJ.4HG00744220	0.00	0.00	0.00	0.00	0.00	0.00
transcript25858	HORVU.RGT_PLANET.PROJ.4HG00744230	1.80	7.24	19.87	14.72	7.33	0.00
transcript25861	HORVU.RGT_PLANET.PROJ.4HG00744240	0.00	0.00	0.00	0.00	2.00	0.00
transcript25870	HORVU.RGT_PLANET.PROJ.4HG00744250	1.55	0.00	0.34	0.00	0.50	0.00
transcript25877	HORVU.RGT_PLANET.PROJ.4HG00744260	0.00	0.00	0.00	0.00	0.00	0.00
transcript25882	HORVU.RGT_PLANET.PROJ.4HG00744270	0.00	0.00	0.00	0.00	0.00	0.00
transcript25889	HORVU.RGT_PLANET.PROJ.4HG00744280	21.00	23.00	17.00	2.00	4.00	14.00
transcript25904	HORVU.RGT_PLANET.PROJ.4HG00744290	0.00	0.00	0.00	0.00	0.00	0.00
transcript25910	HORVU.RGT_PLANET.PROJ.4HG00744300	0.00	0.00	0.00	0.00	0.00	0.00
transcript25918	HORVU.RGT_PLANET.PROJ.4HG00744310	0.00	0.00	0.00	0.00	0.00	0.00
transcript25922	HORVU.RGT_PLANET.PROJ.4HG00744320	0.00	0.00	0.00	0.00	0.00	0.00
transcript25941	HORVU.RGT_PLANET.PROJ.4HG00744330	0.00	0.00	0.00	0.00	0.00	0.00
transcript25957	HORVU.RGT_PLANET.PROJ.4HG00744340	0.00	0.00	0.00	0.00	0.00	0.00
transcript25963	HORVU.RGT_PLANET.PROJ.4HG00744350	5.00	1.00	2.00	22.00	37.00	38.00
