transcript_id	gene_id	Control_1A	Control_2A	Control_3A	NB29-A_1	NB29-A_2	NB29-A_3
transcript34507	HORVU.RGT_PLANET.PROJ.5HG00406950	0.00	0.00	0.00	0.00	0.00	0.00
transcript34510	HORVU.RGT_PLANET.PROJ.5HG00406980	24.00	26.00	30.00	26.00	21.00	14.00
transcript34516	HORVU.RGT_PLANET.PROJ.5HG00407080	0.00	0.00	0.00	0.00	0.00	0.00
transcript34519	HORVU.RGT_PLANET.PROJ.5HG00407120	41.00	58.00	42.00	3.00	2.00	2.00
transcript34520	HORVU.RGT_PLANET.PROJ.5HG00407130	0.00	0.00	0.00	0.00	0.00	0.00
transcript34533	HORVU.RGT_PLANET.PROJ.5HG00407320	0.00	0.00	0.00	0.00	0.00	0.00
transcript34534	HORVU.RGT_PLANET.PROJ.5HG00407340	0.00	0.00	0.00	0.00	0.00	0.00
transcript34535	HORVU.RGT_PLANET.PROJ.5HG00407350	9.00	11.00	11.00	18.00	7.00	7.00
transcript34548	HORVU.RGT_PLANET.PROJ.5HG00407470	12.00	4.00	7.00	2.00	2.00	4.00
transcript34549	HORVU.RGT_PLANET.PROJ.5HG00407480	0.00	0.00	0.00	0.00	0.00	0.00
transcript34550	HORVU.RGT_PLANET.PROJ.5HG00407500	0.00	0.00	0.00	0.00	0.00	0.00
transcript34551	HORVU.RGT_PLANET.PROJ.5HG00407530	0.00	0.00	0.00	0.00	0.00	0.00
transcript34560	HORVU.RGT_PLANET.PROJ.5HG00407680	0.00	0.00	0.00	0.00	0.00	0.00
transcript34573	HORVU.RGT_PLANET.PROJ.5HG00407970	0.00	0.00	0.00	0.00	0.00	0.00
transcript34574	HORVU.RGT_PLANET.PROJ.5HG00407990	0.00	0.00	0.00	0.00	0.00	0.00
transcript34582	HORVU.RGT_PLANET.PROJ.5HG00408060	1.00	1.00	0.00	0.00	0.00	0.00
transcript34588	HORVU.RGT_PLANET.PROJ.5HG00408150	0.00	0.00	0.00	0.00	0.00	0.00
transcript34593	HORVU.RGT_PLANET.PROJ.5HG00408180	0.00	0.00	0.00	0.00	0.00	0.00
transcript34597	HORVU.RGT_PLANET.PROJ.5HG00408230	0.00	0.00	0.00	0.00	0.00	0.00
transcript34600	HORVU.RGT_PLANET.PROJ.5HG00408280	0.00	0.00	0.00	0.00	0.00	0.00
transcript34601	HORVU.RGT_PLANET.PROJ.5HG00408290	0.00	0.00	0.00	0.00	0.00	0.33
transcript34603	HORVU.RGT_PLANET.PROJ.5HG00408310	0.00	1.00	0.00	0.00	0.00	0.00
transcript34605	HORVU.RGT_PLANET.PROJ.5HG00408330	23.00	37.00	29.00	0.00	3.00	0.00
transcript34606	HORVU.RGT_PLANET.PROJ.5HG00408350	0.00	0.00	0.00	0.00	0.00	0.00
transcript34609	HORVU.RGT_PLANET.PROJ.5HG00408380	0.00	0.00	0.00	0.00	0.00	0.00
transcript34610	HORVU.RGT_PLANET.PROJ.5HG00408390	0.00	0.00	0.00	0.00	0.00	0.00
transcript34613	HORVU.RGT_PLANET.PROJ.5HG00408410	0.00	0.00	0.00	0.00	0.00	0.00
transcript34614	HORVU.RGT_PLANET.PROJ.5HG00408420	0.00	0.00	0.00	0.00	0.00	0.00
transcript34619	HORVU.RGT_PLANET.PROJ.5HG00408470	0.00	0.00	0.00	0.00	0.00	0.00
transcript34621	HORVU.RGT_PLANET.PROJ.5HG00408490	0.00	0.00	0.00	0.00	0.00	0.00
transcript34624	HORVU.RGT_PLANET.PROJ.5HG00408540	145.00	63.00	138.00	37.00	32.00	30.00
transcript34625	HORVU.RGT_PLANET.PROJ.5HG00408580	5.00	3.00	7.00	0.00	2.00	1.00
transcript34629	HORVU.RGT_PLANET.PROJ.5HG00408620	0.00	0.00	0.00	0.00	0.00	0.00
transcript34630	HORVU.RGT_PLANET.PROJ.5HG00408630	0.00	0.00	0.00	0.00	0.00	0.00
transcript34632	HORVU.RGT_PLANET.PROJ.5HG00408660	0.00	0.00	0.00	0.00	0.00	0.00
transcript34635	HORVU.RGT_PLANET.PROJ.5HG00408710	0.00	0.00	0.00	0.00	0.00	0.00
transcript34638	HORVU.RGT_PLANET.PROJ.5HG00408740	0.00	0.00	0.00	0.00	0.00	0.00
transcript34640	HORVU.RGT_PLANET.PROJ.5HG00408750	0.00	0.00	0.00	0.00	0.00	0.00
transcript34647	HORVU.RGT_PLANET.PROJ.5HG00408800	0.00	0.00	0.00	0.00	0.00	0.00
transcript34649	HORVU.RGT_PLANET.PROJ.5HG00408830	0.00	0.00	0.00	0.00	0.00	0.00
transcript34663	HORVU.RGT_PLANET.PROJ.5HG00409010	0.00	0.00	0.00	0.00	0.00	0.00
transcript34667	HORVU.RGT_PLANET.PROJ.5HG00409110	0.00	0.00	0.00	0.00	0.00	0.00
transcript34668	HORVU.RGT_PLANET.PROJ.5HG00409120	0.00	0.00	0.00	0.00	0.00	0.00
transcript34669	HORVU.RGT_PLANET.PROJ.5HG00409130	0.00	0.00	0.00	1.00	3.00	0.00
transcript34670	HORVU.RGT_PLANET.PROJ.5HG00409140	0.00	0.00	0.00	0.00	0.00	0.00
transcript34671	HORVU.RGT_PLANET.PROJ.5HG00409150	0.00	0.00	0.00	0.00	0.00	0.00
transcript34672	HORVU.RGT_PLANET.PROJ.5HG00409160	1.00	3.00	0.00	2.00	2.00	0.00
transcript34677	HORVU.RGT_PLANET.PROJ.5HG00409240	2.00	1.00	0.00	3.00	0.96	2.00
transcript34678	HORVU.RGT_PLANET.PROJ.5HG00409250	0.00	0.00	0.00	0.00	0.00	0.00
transcript34681	HORVU.RGT_PLANET.PROJ.5HG00409290	0.00	0.00	0.00	0.00	0.00	0.00
transcript34682	HORVU.RGT_PLANET.PROJ.5HG00409310	0.00	0.00	0.00	0.00	0.00	0.00
transcript34683	HORVU.RGT_PLANET.PROJ.5HG00409320	0.00	0.00	0.00	0.00	0.00	0.00
transcript34685	HORVU.RGT_PLANET.PROJ.5HG00409340	0.00	0.00	0.00	0.00	0.00	0.00
transcript34691	HORVU.RGT_PLANET.PROJ.5HG00409410	0.00	0.00	0.00	0.00	0.00	0.00
transcript34692	HORVU.RGT_PLANET.PROJ.5HG00409420	0.00	0.00	0.00	0.00	0.00	0.00
transcript34694	HORVU.RGT_PLANET.PROJ.5HG00409440	0.00	0.00	0.00	0.00	0.00	0.00
transcript34702	HORVU.RGT_PLANET.PROJ.5HG00409570	0.00	0.00	0.00	0.00	0.00	0.00
transcript34711	HORVU.RGT_PLANET.PROJ.5HG00409650	244.00	255.00	248.00	30.00	26.00	24.00
transcript34712	HORVU.RGT_PLANET.PROJ.5HG00409660	0.00	0.00	0.00	0.00	0.00	0.00
transcript34713	HORVU.RGT_PLANET.PROJ.5HG00409680	0.00	0.00	0.00	0.00	1.00	0.00
transcript34714	HORVU.RGT_PLANET.PROJ.5HG00409690	6.00	3.00	14.00	7.00	3.00	4.00
transcript34719	HORVU.RGT_PLANET.PROJ.5HG00409740	0.00	0.00	0.00	0.00	0.00	0.00
transcript34721	HORVU.RGT_PLANET.PROJ.5HG00409790	73.00	51.00	88.00	39.00	18.00	39.00
transcript34723	HORVU.RGT_PLANET.PROJ.5HG00409800	0.00	0.00	0.00	0.00	0.00	0.00
transcript34727	HORVU.RGT_PLANET.PROJ.5HG00409860	0.00	0.00	0.00	0.00	0.00	0.00
transcript34729	HORVU.RGT_PLANET.PROJ.5HG00409910	0.00	0.00	0.00	0.00	0.00	0.00
transcript34730	HORVU.RGT_PLANET.PROJ.5HG00409920	0.00	0.00	0.00	0.00	0.00	0.00
transcript34732	HORVU.RGT_PLANET.PROJ.5HG00409950	0.00	0.00	1.00	0.00	0.00	0.00
transcript34739	HORVU.RGT_PLANET.PROJ.5HG00410040	0.00	0.00	0.00	0.00	0.00	0.00
transcript34740	HORVU.RGT_PLANET.PROJ.5HG00410050	0.00	0.00	0.00	0.00	0.00	0.00
transcript34750	HORVU.RGT_PLANET.PROJ.5HG00410220	0.00	0.00	0.00	0.00	0.00	0.00
transcript34757	HORVU.RGT_PLANET.PROJ.5HG00410320	31.00	18.00	24.00	17.00	5.00	18.00
transcript34758	HORVU.RGT_PLANET.PROJ.5HG00410330	0.00	0.00	0.00	0.00	0.00	0.00
transcript34760	HORVU.RGT_PLANET.PROJ.5HG00410350	1.00	0.00	1.00	0.00	0.00	0.00
transcript34763	HORVU.RGT_PLANET.PROJ.5HG00410380	0.00	0.00	0.00	0.00	0.00	0.00
transcript34764	HORVU.RGT_PLANET.PROJ.5HG00410390	2.00	0.00	2.00	12.00	9.00	17.00
transcript34765	HORVU.RGT_PLANET.PROJ.5HG00410420	11.00	2.00	12.00	20.00	17.00	14.00
transcript34773	HORVU.RGT_PLANET.PROJ.5HG00410530	0.00	0.00	0.00	0.00	0.00	0.00
transcript34774	HORVU.RGT_PLANET.PROJ.5HG00410540	0.00	0.00	0.00	0.00	0.00	0.00
transcript34777	HORVU.RGT_PLANET.PROJ.5HG00410580	0.00	0.00	0.00	0.00	0.00	0.00
transcript34780	HORVU.RGT_PLANET.PROJ.5HG00410610	0.00	0.00	0.00	0.00	0.00	0.00
transcript34782	HORVU.RGT_PLANET.PROJ.5HG00410640	0.00	0.00	0.00	0.00	0.00	0.00
transcript34783	HORVU.RGT_PLANET.PROJ.5HG00410650	0.00	0.00	0.00	0.00	0.00	0.00
transcript34787	HORVU.RGT_PLANET.PROJ.5HG00410690	0.00	0.00	0.00	0.00	0.00	0.00
transcript34790	HORVU.RGT_PLANET.PROJ.5HG00410760	0.00	0.00	0.00	0.00	0.00	0.00
transcript34792	HORVU.RGT_PLANET.PROJ.5HG00410780	0.00	0.00	0.00	0.00	0.00	0.00
transcript34797	HORVU.RGT_PLANET.PROJ.5HG00410820	0.00	0.00	0.00	0.00	0.00	0.00
transcript34798	HORVU.RGT_PLANET.PROJ.5HG00410830	1.00	2.00	2.00	1.00	2.00	0.00
transcript34799	HORVU.RGT_PLANET.PROJ.5HG00410840	0.00	0.00	0.00	0.00	0.00	0.00
transcript34800	HORVU.RGT_PLANET.PROJ.5HG00410850	0.00	0.00	0.00	0.00	0.00	0.00
transcript34806	HORVU.RGT_PLANET.PROJ.5HG00410890	0.00	0.00	0.00	0.00	0.00	0.00
transcript34808	HORVU.RGT_PLANET.PROJ.5HG00410950	2.00	3.00	1.00	0.00	0.00	0.00
transcript34809	HORVU.RGT_PLANET.PROJ.5HG00410960	0.00	0.00	0.00	0.00	0.00	0.00
transcript34811	HORVU.RGT_PLANET.PROJ.5HG00410990	0.00	0.00	0.00	0.00	0.00	0.00
transcript34814	HORVU.RGT_PLANET.PROJ.5HG00411000	2.00	1.00	0.00	0.00	0.00	1.00
transcript34816	HORVU.RGT_PLANET.PROJ.5HG00411030	6.00	4.00	12.00	1.00	5.00	1.00
transcript34818	HORVU.RGT_PLANET.PROJ.5HG00411050	0.00	0.00	0.00	0.00	0.00	0.00
transcript34822	HORVU.RGT_PLANET.PROJ.5HG00411070	0.00	0.00	0.00	0.00	1.00	0.00
transcript34823	HORVU.RGT_PLANET.PROJ.5HG00411080	0.00	0.00	0.00	0.00	0.00	0.00
transcript34824	HORVU.RGT_PLANET.PROJ.5HG00411090	0.00	0.00	0.00	0.00	0.00	0.00
transcript34827	HORVU.RGT_PLANET.PROJ.5HG00411110	5.00	9.00	16.00	0.00	2.00	2.00
transcript34829	HORVU.RGT_PLANET.PROJ.5HG00411150	0.00	0.00	0.00	0.00	0.00	0.00
transcript34830	HORVU.RGT_PLANET.PROJ.5HG00411160	0.00	0.00	0.00	0.00	1.00	0.00
transcript34832	HORVU.RGT_PLANET.PROJ.5HG00411170	0.00	0.00	0.00	0.00	0.00	0.00
transcript34837	HORVU.RGT_PLANET.PROJ.5HG00411230	0.00	0.00	0.00	0.00	0.00	0.00
transcript34840	HORVU.RGT_PLANET.PROJ.5HG00411260	0.00	0.00	0.00	0.00	0.00	0.00
transcript34841	HORVU.RGT_PLANET.PROJ.5HG00411270	0.00	0.00	0.00	0.00	0.00	0.00
transcript34842	HORVU.RGT_PLANET.PROJ.5HG00411290	3.00	11.00	12.00	7.00	5.00	5.00
transcript34843	HORVU.RGT_PLANET.PROJ.5HG00411320	14.00	16.00	11.00	25.00	23.00	44.00
transcript34845	HORVU.RGT_PLANET.PROJ.5HG00411360	0.00	0.00	0.00	0.00	2.00	0.00
transcript34849	HORVU.RGT_PLANET.PROJ.5HG00411430	0.00	0.00	0.00	0.00	0.00	0.00
transcript34853	HORVU.RGT_PLANET.PROJ.5HG00411460	31.00	9.00	13.00	10.00	20.00	11.00
transcript34858	HORVU.RGT_PLANET.PROJ.5HG00411540	0.00	0.00	1.00	1.00	1.00	3.00
transcript34861	HORVU.RGT_PLANET.PROJ.5HG00411560	7.00	13.00	14.00	5.00	3.00	2.00
transcript34866	HORVU.RGT_PLANET.PROJ.5HG00411600	0.00	0.00	0.00	0.00	0.00	0.00
transcript34873	HORVU.RGT_PLANET.PROJ.5HG00411660	0.00	0.00	0.00	0.00	0.00	0.00
transcript34874	HORVU.RGT_PLANET.PROJ.5HG00411670	0.00	0.00	0.00	0.00	0.00	0.00
transcript34875	HORVU.RGT_PLANET.PROJ.5HG00411680	0.00	0.00	0.00	0.00	0.00	0.00
transcript34878	HORVU.RGT_PLANET.PROJ.5HG00411700	0.00	0.00	1.00	0.00	0.00	0.00
transcript34879	HORVU.RGT_PLANET.PROJ.5HG00411710	0.00	0.00	0.00	0.00	0.00	0.00
transcript34888	HORVU.RGT_PLANET.PROJ.5HG00411800	0.00	0.00	0.00	0.00	0.00	0.00
transcript34889	HORVU.RGT_PLANET.PROJ.5HG00411810	0.00	0.00	0.00	0.00	0.00	0.00
transcript34890	HORVU.RGT_PLANET.PROJ.5HG00411820	0.00	0.00	0.00	0.00	0.00	0.00
transcript34895	HORVU.RGT_PLANET.PROJ.5HG00411870	0.00	0.00	0.00	0.00	0.00	0.00
transcript34896	HORVU.RGT_PLANET.PROJ.5HG00411890	0.00	0.00	0.00	0.00	0.00	0.00
transcript34903	HORVU.RGT_PLANET.PROJ.5HG00411960	0.00	0.00	0.00	0.00	0.00	0.00
transcript34912	HORVU.RGT_PLANET.PROJ.5HG00412030	16.00	15.00	48.00	0.00	0.00	2.00
transcript34913	HORVU.RGT_PLANET.PROJ.5HG00412040	0.00	1.00	0.00	0.00	0.00	0.00
transcript34915	HORVU.RGT_PLANET.PROJ.5HG00412060	1.00	1.00	4.00	0.00	1.00	0.00
transcript34916	HORVU.RGT_PLANET.PROJ.5HG00412070	0.00	0.00	0.00	0.00	0.00	0.00
transcript34920	HORVU.RGT_PLANET.PROJ.5HG00412200	0.00	0.00	0.00	0.00	0.00	0.00
transcript34922	HORVU.RGT_PLANET.PROJ.5HG00412210	0.00	0.00	0.00	0.00	0.00	0.00
transcript34937	HORVU.RGT_PLANET.PROJ.5HG00412370	0.00	0.00	0.00	0.00	0.00	0.00
transcript34947	HORVU.RGT_PLANET.PROJ.5HG00412510	0.00	0.00	0.00	0.00	0.00	0.00
transcript34948	HORVU.RGT_PLANET.PROJ.5HG00412520	0.00	0.00	0.00	0.00	0.00	0.00
transcript34950	HORVU.RGT_PLANET.PROJ.5HG00412530	40.00	29.50	39.00	12.50	12.00	20.00
transcript34952	HORVU.RGT_PLANET.PROJ.5HG00412540	40.00	29.50	39.00	12.50	12.00	20.00
transcript34953	HORVU.RGT_PLANET.PROJ.5HG00412560	63.00	49.00	59.00	34.00	15.00	30.00
transcript34955	HORVU.RGT_PLANET.PROJ.5HG00412570	0.00	0.00	0.00	0.00	0.00	0.00
transcript34956	HORVU.RGT_PLANET.PROJ.5HG00412590	0.00	0.00	0.00	0.00	0.00	0.00
transcript34957	HORVU.RGT_PLANET.PROJ.5HG00412600	0.00	0.00	0.00	0.00	0.00	0.00
transcript34964	HORVU.RGT_PLANET.PROJ.5HG00412660	0.00	0.00	0.00	0.00	0.00	0.00
transcript34965	HORVU.RGT_PLANET.PROJ.5HG00412690	0.00	0.00	0.00	0.00	0.00	0.00
transcript34968	HORVU.RGT_PLANET.PROJ.5HG00412710	0.00	0.00	0.00	0.00	0.00	0.00
transcript34969	HORVU.RGT_PLANET.PROJ.5HG00412730	0.00	0.00	1.00	0.00	0.00	1.00
transcript34970	HORVU.RGT_PLANET.PROJ.5HG00412740	0.00	0.00	0.00	0.00	0.00	0.00
transcript34972	HORVU.RGT_PLANET.PROJ.5HG00412760	0.00	0.00	0.00	0.00	0.00	0.00
transcript34974	HORVU.RGT_PLANET.PROJ.5HG00412780	14.00	25.00	13.00	0.00	0.00	0.00
transcript34975	HORVU.RGT_PLANET.PROJ.5HG00412790	0.00	0.00	0.00	0.00	0.00	0.00
transcript34977	HORVU.RGT_PLANET.PROJ.5HG00412830	34.00	20.00	21.00	33.00	22.00	22.00
transcript34978	HORVU.RGT_PLANET.PROJ.5HG00412840	3.00	6.00	16.00	32.00	32.00	33.00
transcript34979	HORVU.RGT_PLANET.PROJ.5HG00412860	0.00	0.00	0.00	0.00	0.00	0.00
transcript34980	HORVU.RGT_PLANET.PROJ.5HG00412870	0.00	0.00	0.00	0.00	0.00	0.00
transcript34994	HORVU.RGT_PLANET.PROJ.5HG00413060	0.00	0.00	0.00	0.00	0.00	0.00
transcript34995	HORVU.RGT_PLANET.PROJ.5HG00413090	0.00	0.00	0.00	0.00	0.00	0.00
transcript35005	HORVU.RGT_PLANET.PROJ.5HG00413220	0.00	0.00	0.00	0.00	0.00	0.00
transcript35007	HORVU.RGT_PLANET.PROJ.5HG00413280	7.28	5.26	10.85	299.29	204.96	131.09
transcript35012	HORVU.RGT_PLANET.PROJ.5HG00413320	9.00	2.00	1.00	0.00	0.00	1.00
transcript35013	HORVU.RGT_PLANET.PROJ.5HG00413330	0.00	0.00	0.00	0.00	0.00	0.00
transcript35014	HORVU.RGT_PLANET.PROJ.5HG00413340	20.00	12.00	2.00	6.00	12.00	4.00
transcript35016	HORVU.RGT_PLANET.PROJ.5HG00413390	3.00	8.00	9.00	0.00	2.00	4.00
transcript35017	HORVU.RGT_PLANET.PROJ.5HG00413410	1.00	0.00	0.00	0.00	0.00	0.00
transcript35018	HORVU.RGT_PLANET.PROJ.5HG00413430	4.00	3.00	10.00	1.00	1.00	1.00
transcript35020	HORVU.RGT_PLANET.PROJ.5HG00413480	275.58	166.40	324.43	184.35	174.02	211.67
transcript35021	HORVU.RGT_PLANET.PROJ.5HG00413490	0.00	0.00	0.00	0.00	0.00	0.00
transcript35023	HORVU.RGT_PLANET.PROJ.5HG00413510	0.00	0.00	0.00	0.00	1.00	0.00
transcript35039	HORVU.RGT_PLANET.PROJ.5HG00413660	1.00	0.00	1.00	0.00	0.00	1.00
transcript35042	HORVU.RGT_PLANET.PROJ.5HG00413710	0.00	0.00	0.00	0.00	0.00	0.00
transcript35047	HORVU.RGT_PLANET.PROJ.5HG00413760	0.00	0.00	0.00	0.00	0.00	0.00
transcript35054	HORVU.RGT_PLANET.PROJ.5HG00413870	0.00	0.00	0.00	0.00	0.00	0.00
transcript35055	HORVU.RGT_PLANET.PROJ.5HG00413880	0.00	0.00	0.00	0.00	0.00	0.00
transcript35057	HORVU.RGT_PLANET.PROJ.5HG00413900	0.00	0.00	0.00	0.00	0.00	0.00
transcript35058	HORVU.RGT_PLANET.PROJ.5HG00413910	0.00	0.00	0.00	0.00	0.00	0.00
transcript35059	HORVU.RGT_PLANET.PROJ.5HG00413920	0.00	0.00	0.00	0.00	0.00	0.00
transcript35060	HORVU.RGT_PLANET.PROJ.5HG00413930	0.00	0.00	0.00	0.00	0.00	0.00
transcript35066	HORVU.RGT_PLANET.PROJ.5HG00413970	0.00	1.00	1.00	4.00	1.00	2.00
transcript35068	HORVU.RGT_PLANET.PROJ.5HG00413990	33.00	18.00	26.00	11.00	9.00	10.00
transcript35070	HORVU.RGT_PLANET.PROJ.5HG00414000	0.00	0.00	0.00	0.00	0.00	0.00
transcript35079	HORVU.RGT_PLANET.PROJ.5HG00414090	0.00	0.00	0.00	0.00	0.00	0.00
transcript35081	HORVU.RGT_PLANET.PROJ.5HG00414130	10.00	9.00	40.00	8.00	16.00	41.00
transcript35082	HORVU.RGT_PLANET.PROJ.5HG00414140	0.00	0.00	0.00	0.00	0.00	0.00
transcript35086	HORVU.RGT_PLANET.PROJ.5HG00414240	0.00	0.00	0.00	0.00	0.00	0.00
transcript35087	HORVU.RGT_PLANET.PROJ.5HG00414250	4.00	7.00	13.00	18.00	12.00	5.00
transcript35091	HORVU.RGT_PLANET.PROJ.5HG00414290	0.00	0.00	2.00	0.00	0.00	0.00
transcript35092	HORVU.RGT_PLANET.PROJ.5HG00414300	0.00	0.00	0.00	6.00	1.00	0.00
transcript35095	HORVU.RGT_PLANET.PROJ.5HG00414330	0.00	0.00	0.00	0.00	0.00	0.00
transcript35096	HORVU.RGT_PLANET.PROJ.5HG00414340	0.00	0.00	0.00	0.00	0.00	0.00
transcript35102	HORVU.RGT_PLANET.PROJ.5HG00414390	0.00	4.00	9.00	20.00	15.00	14.00
transcript35105	HORVU.RGT_PLANET.PROJ.5HG00414430	0.00	0.00	0.00	0.00	0.00	0.00
transcript35106	HORVU.RGT_PLANET.PROJ.5HG00414460	0.00	0.00	0.00	0.00	0.00	0.00
transcript35110	HORVU.RGT_PLANET.PROJ.5HG00414500	114.00	223.00	181.00	4.00	12.00	7.00
transcript35115	HORVU.RGT_PLANET.PROJ.5HG00414580	0.00	0.00	0.00	0.00	0.00	0.00
transcript35116	HORVU.RGT_PLANET.PROJ.5HG00414590	0.00	0.00	0.00	0.00	1.00	0.00
transcript35120	HORVU.RGT_PLANET.PROJ.5HG00414620	0.00	0.00	0.00	0.00	0.00	0.00
transcript35122	HORVU.RGT_PLANET.PROJ.5HG00414630	0.00	5.00	4.00	3.00	3.00	2.00
transcript35126	HORVU.RGT_PLANET.PROJ.5HG00414690	1.00	5.00	5.00	0.00	0.00	1.00
transcript35128	HORVU.RGT_PLANET.PROJ.5HG00414710	0.00	0.00	0.00	0.00	0.00	0.00
transcript35130	HORVU.RGT_PLANET.PROJ.5HG00414750	0.00	0.00	0.00	0.00	0.00	0.00
transcript35132	HORVU.RGT_PLANET.PROJ.5HG00414790	16.00	8.00	15.00	1.00	3.00	4.00
transcript35137	HORVU.RGT_PLANET.PROJ.5HG00414870	3.00	0.00	0.00	0.00	0.00	1.00
transcript35144	HORVU.RGT_PLANET.PROJ.5HG00414930	0.00	0.00	0.00	0.00	0.00	0.00
transcript35145	HORVU.RGT_PLANET.PROJ.5HG00414940	9.00	15.00	9.00	7.00	1.00	3.00
transcript35146	HORVU.RGT_PLANET.PROJ.5HG00414950	201.00	166.00	266.00	146.00	138.00	147.00
transcript35149	HORVU.RGT_PLANET.PROJ.5HG00414990	0.00	0.00	0.00	0.00	0.00	0.00
transcript35151	HORVU.RGT_PLANET.PROJ.5HG00415020	17.00	30.00	8.00	14.00	11.00	9.00
transcript35153	HORVU.RGT_PLANET.PROJ.5HG00415040	67.00	40.00	134.00	81.00	82.00	88.00
transcript35154	HORVU.RGT_PLANET.PROJ.5HG00415050	0.00	0.00	0.00	0.00	0.00	0.00
transcript35155	HORVU.RGT_PLANET.PROJ.5HG00415060	7.00	0.00	1.00	0.00	0.00	0.00
transcript35160	HORVU.RGT_PLANET.PROJ.5HG00415100	0.00	0.00	0.00	3.00	2.00	0.00
transcript35161	HORVU.RGT_PLANET.PROJ.5HG00415120	0.00	0.00	0.00	0.00	0.00	0.00
transcript35166	HORVU.RGT_PLANET.PROJ.5HG00415170	0.00	0.00	0.00	0.00	0.00	0.00
transcript35167	HORVU.RGT_PLANET.PROJ.5HG00415180	0.00	0.00	0.00	0.00	0.00	0.00
transcript35171	HORVU.RGT_PLANET.PROJ.5HG00415240	0.00	0.00	0.00	0.00	0.00	0.00
transcript35172	HORVU.RGT_PLANET.PROJ.5HG00415280	0.00	0.00	0.00	0.00	0.00	0.00
transcript35174	HORVU.RGT_PLANET.PROJ.5HG00415300	0.00	0.00	0.00	0.00	0.00	0.00
transcript35175	HORVU.RGT_PLANET.PROJ.5HG00415310	0.00	0.00	0.00	1.00	0.00	1.00
transcript35177	HORVU.RGT_PLANET.PROJ.5HG00415320	0.00	0.00	0.00	0.00	0.00	0.00
transcript35178	HORVU.RGT_PLANET.PROJ.5HG00415340	1.00	4.00	8.00	11.00	8.00	14.00
transcript35182	HORVU.RGT_PLANET.PROJ.5HG00415370	0.00	0.00	0.00	0.00	0.00	1.00
transcript35186	HORVU.RGT_PLANET.PROJ.5HG00415400	0.00	0.00	0.00	0.00	0.00	0.00
transcript35188	HORVU.RGT_PLANET.PROJ.5HG00415430	0.00	0.00	0.00	0.00	0.00	0.00
transcript35198	HORVU.RGT_PLANET.PROJ.5HG00415620	0.00	0.00	0.00	0.00	0.00	0.00
transcript35200	HORVU.RGT_PLANET.PROJ.5HG00415650	0.00	0.00	0.00	0.00	0.00	0.00
transcript35207	HORVU.RGT_PLANET.PROJ.5HG00415720	0.00	0.00	0.00	0.00	0.00	0.00
transcript35208	HORVU.RGT_PLANET.PROJ.5HG00415730	2.00	4.00	0.00	8.00	9.00	11.00
transcript35209	HORVU.RGT_PLANET.PROJ.5HG00415740	0.00	0.00	0.00	2.00	0.00	2.00
transcript35212	HORVU.RGT_PLANET.PROJ.5HG00415760	35.00	15.00	20.00	16.00	13.00	4.00
transcript35213	HORVU.RGT_PLANET.PROJ.5HG00415770	63.00	33.00	36.00	61.00	63.00	46.00
transcript35214	HORVU.RGT_PLANET.PROJ.5HG00415780	0.00	0.00	0.00	0.00	0.00	0.00
transcript35217	HORVU.RGT_PLANET.PROJ.5HG00415840	78.00	37.00	60.00	25.00	16.00	23.00
transcript35218	HORVU.RGT_PLANET.PROJ.5HG00415850	0.00	0.00	0.00	0.00	0.00	0.00
transcript35221	HORVU.RGT_PLANET.PROJ.5HG00415880	0.00	0.00	0.00	0.00	0.00	0.00
transcript35229	HORVU.RGT_PLANET.PROJ.5HG00415970	1.00	2.00	1.00	0.00	0.00	0.00
transcript35230	HORVU.RGT_PLANET.PROJ.5HG00415980	0.00	0.00	0.00	0.00	0.00	1.00
transcript35236	HORVU.RGT_PLANET.PROJ.5HG00416040	0.00	0.00	0.00	0.00	0.00	0.00
transcript35239	HORVU.RGT_PLANET.PROJ.5HG00416080	5.00	22.00	4.00	0.00	0.00	0.00
transcript35240	HORVU.RGT_PLANET.PROJ.5HG00416090	0.00	0.00	0.00	0.00	0.00	0.00
transcript35243	HORVU.RGT_PLANET.PROJ.5HG00416110	0.00	0.00	0.00	0.00	0.00	0.00
transcript35257	HORVU.RGT_PLANET.PROJ.5HG00416230	0.00	0.00	0.00	1.00	3.00	1.00
transcript35263	HORVU.RGT_PLANET.PROJ.5HG00416310	1.00	0.00	1.00	0.00	0.00	0.00
transcript35264	HORVU.RGT_PLANET.PROJ.5HG00416320	0.00	0.00	0.00	0.00	0.00	0.00
transcript35273	HORVU.RGT_PLANET.PROJ.5HG00416450	0.00	0.00	0.00	0.00	0.00	0.00
transcript35274	HORVU.RGT_PLANET.PROJ.5HG00416460	0.00	0.00	0.00	0.00	0.00	0.00
transcript35279	HORVU.RGT_PLANET.PROJ.5HG00416530	0.00	0.00	0.00	2.00	0.00	10.00
transcript35283	HORVU.RGT_PLANET.PROJ.5HG00416610	0.00	0.00	0.00	0.00	0.00	0.00
transcript35284	HORVU.RGT_PLANET.PROJ.5HG00416630	6.00	15.00	6.00	21.00	11.00	10.00
transcript35285	HORVU.RGT_PLANET.PROJ.5HG00416650	46.00	39.00	42.00	61.00	69.00	56.00
transcript35292	HORVU.RGT_PLANET.PROJ.5HG00416740	0.00	0.00	0.00	0.00	0.00	0.00
transcript35295	HORVU.RGT_PLANET.PROJ.5HG00416790	0.00	0.00	0.00	0.00	0.00	0.00
